binary_id,label,cwe_id
BIN_1851012,0,
BIN_1851402,0,
BIN_1851750,0,
BIN_1852340,1,CWE-078
BIN_1852391,1,CWE-762
BIN_1853291,0,
BIN_1854739,1,CWE-457
BIN_1855207,0,
BIN_1855234,1,CWE-197
BIN_1856008,1,CWE-401
BIN_1859093,1,CWE-398
BIN_1859629,0,
BIN_1860132,0,
BIN_1860393,0,
BIN_1862455,1,CWE-197
BIN_1866591,0,
BIN_1867299,1,CWE-078
BIN_1868029,0,
BIN_1868765,0,
BIN_1869572,1,CWE-134
BIN_1870761,0,
BIN_1870787,1,CWE-121
BIN_1871095,1,CWE-457
BIN_1871549,0,
BIN_1871800,0,
BIN_1872089,1,CWE-121
BIN_1872728,0,
BIN_1873012,0,
BIN_1875053,0,
BIN_1875972,1,CWE-483
BIN_1877290,0,
BIN_1877351,0,
BIN_1878497,0,
BIN_1879163,0,
BIN_1880514,1,CWE-762
BIN_1881022,0,
BIN_1882545,0,
BIN_1883649,0,
BIN_1883762,0,
BIN_1884293,0,
BIN_1884467,1,CWE-121
BIN_1885598,1,CWE-126
BIN_1886554,1,CWE-124
BIN_1889783,0,
BIN_1890321,1,CWE-121
BIN_1890611,1,CWE-590
BIN_1892060,0,
BIN_1892274,0,
BIN_1892493,1,CWE-121
BIN_1894049,0,
BIN_1894563,0,
BIN_1895386,0,
BIN_1895409,0,
BIN_1895542,0,
BIN_1897702,0,
BIN_1899524,1,CWE-194
BIN_1900903,0,
BIN_1902275,1,CWE-690
BIN_1903818,1,CWE-121
BIN_1903929,0,
BIN_1905016,1,CWE-121
BIN_1905286,1,CWE-121
BIN_1906718,0,
BIN_1907151,0,
BIN_1907520,0,
BIN_1909059,1,CWE-121
BIN_1910284,0,
BIN_1911599,0,
BIN_1912482,1,CWE-122
BIN_1915882,0,
BIN_1916862,0,
BIN_1919662,1,CWE-023
BIN_1921024,1,CWE-590
BIN_1923230,1,CWE-758
BIN_1924531,0,
BIN_1924739,1,CWE-134
BIN_1925599,0,
BIN_1925826,0,
BIN_1927744,0,
BIN_1928019,1,CWE-690
BIN_1931423,0,
BIN_1931579,1,CWE-762
BIN_1932572,1,CWE-122
BIN_1933560,0,
BIN_1933657,0,
BIN_1934880,0,
BIN_1935346,0,
BIN_1936380,0,
BIN_1936509,1,CWE-121
BIN_1936785,0,
BIN_1938260,0,
BIN_1938913,0,
BIN_1940079,1,CWE-415
BIN_1942669,1,CWE-122
BIN_1944702,0,
BIN_1944726,0,
BIN_1945074,1,CWE-457
BIN_1947030,0,
BIN_1947129,0,
BIN_1947220,1,CWE-023
BIN_1947804,0,
BIN_1947854,0,
BIN_1949519,1,CWE-121
BIN_1949922,1,CWE-758
BIN_1950253,0,
BIN_1950576,0,
BIN_1953183,0,
BIN_1953208,0,
BIN_1953703,0,
BIN_1956355,0,
BIN_1956855,0,
BIN_1958144,0,
BIN_1958349,1,CWE-590
BIN_1963333,0,
BIN_1963945,1,CWE-762
BIN_1964960,0,
BIN_1965208,0,
BIN_1966129,0,
BIN_1966874,0,
BIN_1969175,1,CWE-126
BIN_1970057,0,
BIN_1970595,1,CWE-457
BIN_1970847,1,CWE-369
BIN_1970855,0,
BIN_1974870,0,
BIN_1977442,1,CWE-590
BIN_1977696,0,
BIN_1977979,1,CWE-590
BIN_1979897,0,
BIN_1980333,0,
BIN_1982408,0,
BIN_1982475,0,
BIN_1982919,1,CWE-190
BIN_1984948,0,
BIN_1985446,0,
BIN_1985521,1,CWE-194
BIN_1985927,1,CWE-194
BIN_1986641,1,CWE-124
BIN_1987030,1,CWE-127
BIN_1988772,0,
BIN_1990174,0,
BIN_1991062,1,CWE-190
BIN_1991394,0,
BIN_1992124,0,
BIN_1992144,1,CWE-758
BIN_1994501,0,
BIN_1995660,0,
BIN_1995875,1,CWE-190
BIN_1996895,1,CWE-762
BIN_1997811,1,CWE-122
BIN_1997948,1,CWE-122
BIN_1998586,1,CWE-127
BIN_1998739,0,
BIN_1999526,0,
BIN_1999826,0,
BIN_2001418,0,
BIN_2001505,0,
BIN_2001897,1,CWE-078
BIN_2003239,0,
BIN_2003820,1,CWE-124
BIN_2004309,0,
BIN_2005111,0,
BIN_2005818,0,
BIN_2006628,1,CWE-023
BIN_2007381,0,
BIN_2008371,0,
BIN_2009028,1,CWE-401
BIN_2009571,0,
BIN_2009728,1,CWE-416
BIN_2011542,1,CWE-121
BIN_2012026,1,CWE-197
BIN_2012373,0,
BIN_2013150,0,
BIN_2013326,0,
BIN_2013543,0,
BIN_2014120,0,
BIN_2016210,1,CWE-122
BIN_2016421,0,
BIN_2016580,0,
BIN_2018450,0,
BIN_2018808,0,
BIN_2019910,1,CWE-401
BIN_2020129,1,CWE-122
BIN_2020935,0,
BIN_2021452,0,
BIN_2022813,1,CWE-127
BIN_2023800,0,
BIN_2024216,0,
BIN_2025801,1,CWE-122
BIN_2025882,1,CWE-121
BIN_2025894,0,
BIN_2026200,0,
BIN_2027221,1,CWE-121
BIN_2029711,1,CWE-122
BIN_2030569,1,CWE-121
BIN_2033728,1,CWE-680
BIN_2034157,0,
BIN_2035412,1,CWE-078
BIN_2036201,0,
BIN_2037849,0,
BIN_2039087,1,CWE-127
BIN_2040181,0,
BIN_2040702,0,
BIN_2041107,1,CWE-762
BIN_2041709,0,
BIN_2042273,0,
BIN_2043185,0,
BIN_2047495,0,
BIN_2049050,0,
BIN_2049487,1,CWE-122
BIN_2049942,1,CWE-121
BIN_2051208,1,CWE-457
BIN_2056683,0,
BIN_2057627,1,CWE-590
BIN_2058128,1,CWE-762
BIN_2059068,0,
BIN_2059385,1,CWE-124
BIN_2061583,0,
BIN_2062498,0,
BIN_2062590,0,
BIN_2063529,0,
BIN_2063959,1,CWE-122
BIN_2064036,1,CWE-123
BIN_2064140,1,CWE-789
BIN_2064419,0,
BIN_2064567,0,
BIN_2064608,0,
BIN_2065144,1,CWE-369
BIN_2066088,1,CWE-690
BIN_2066350,1,CWE-190
BIN_2066600,0,
BIN_2066621,1,CWE-762
BIN_2066728,0,
BIN_2067272,0,
BIN_2067372,0,
BIN_2067433,0,
BIN_2069633,1,CWE-401
BIN_2069897,0,
BIN_2069920,1,CWE-762
BIN_2070897,0,
BIN_2071111,1,CWE-127
BIN_2072049,1,CWE-590
BIN_2074002,1,CWE-195
BIN_2074635,1,CWE-122
BIN_2075851,0,
BIN_2076013,0,
BIN_2076033,1,CWE-121
BIN_2076822,0,
BIN_2076824,0,
BIN_2077144,0,
BIN_2077174,0,
BIN_2079051,0,
BIN_2079617,1,CWE-415
BIN_2080285,1,CWE-194
BIN_2082096,1,CWE-400
BIN_2083704,1,CWE-457
BIN_2084377,1,CWE-427
BIN_2085634,0,
BIN_2086945,0,
BIN_2087363,1,CWE-762
BIN_2090315,1,CWE-121
BIN_2091108,0,
BIN_2092516,0,
BIN_2092539,0,
BIN_2093283,1,CWE-690
BIN_2093442,0,
BIN_2095402,1,CWE-762
BIN_2096620,1,CWE-121
BIN_2098120,1,CWE-122
BIN_2102825,1,CWE-680
BIN_2105401,0,
BIN_2105658,0,
BIN_2105857,0,
BIN_2106368,1,CWE-762
BIN_2106640,1,CWE-121
BIN_2106998,1,CWE-563
BIN_2107502,0,
BIN_2107640,0,
BIN_2107916,0,
BIN_2108233,0,
BIN_2112018,0,
BIN_2112730,1,CWE-758
BIN_2112776,0,
BIN_2113938,0,
BIN_2114104,0,
BIN_2114534,0,
BIN_2115969,0,
BIN_2117315,0,
BIN_2117432,0,
BIN_2117689,1,CWE-761
BIN_2119021,1,CWE-758
BIN_2122200,1,CWE-401
BIN_2122803,1,CWE-127
BIN_2124639,1,CWE-401
BIN_2127290,1,CWE-758
BIN_2128696,1,CWE-121
BIN_2129465,1,CWE-121
BIN_2130609,1,CWE-401
BIN_2131147,1,CWE-124
BIN_2134032,1,CWE-122
BIN_2134626,1,CWE-369
BIN_2135518,0,
BIN_2136714,0,
BIN_2137488,1,CWE-190
BIN_2138698,0,
BIN_2138951,0,
BIN_2141328,1,CWE-590
BIN_2144442,0,
BIN_2145039,0,
BIN_2145924,0,
BIN_2147054,0,
BIN_2147061,0,
BIN_2147066,0,
BIN_2147761,1,CWE-415
BIN_2148038,0,
BIN_2150059,1,CWE-242
BIN_2151588,1,CWE-427
BIN_2151688,1,CWE-134
BIN_2153936,1,CWE-191
BIN_2155207,0,
BIN_2155220,1,CWE-078
BIN_2155811,1,CWE-762
BIN_2156002,1,CWE-475
BIN_2156253,0,
BIN_2157596,0,
BIN_2157823,0,
BIN_2158259,1,CWE-401
BIN_2158401,0,
BIN_2158686,0,
BIN_2159375,0,
BIN_2160155,0,
BIN_2160558,0,
BIN_2161052,1,CWE-369
BIN_2161620,0,
BIN_2161680,1,CWE-134
BIN_2164026,0,
BIN_2164214,1,CWE-590
BIN_2165111,0,
BIN_2166586,1,CWE-121
BIN_2166899,0,
BIN_2167323,0,
BIN_2167689,1,CWE-457
BIN_2168338,0,
BIN_2169651,1,CWE-427
BIN_2170651,0,
BIN_2171291,1,CWE-121
BIN_2174939,1,CWE-078
BIN_2176866,0,
BIN_2176972,1,CWE-690
BIN_2179881,0,
BIN_2180495,0,
BIN_2182264,0,
BIN_2183662,0,
BIN_2184642,0,
BIN_2184714,1,CWE-195
BIN_2184735,1,CWE-590
BIN_2185336,1,CWE-124
BIN_2186653,1,CWE-681
BIN_2186720,0,
BIN_2190204,0,
BIN_2190668,1,CWE-127
BIN_2192800,1,CWE-122
BIN_2192864,1,CWE-401
BIN_2193124,1,CWE-124
BIN_2193177,1,CWE-195
BIN_2193295,1,CWE-690
BIN_2196827,0,
BIN_2197199,1,CWE-194
BIN_2198375,0,
BIN_2198570,1,CWE-121
BIN_2199073,0,
BIN_2200826,0,
BIN_2201323,1,CWE-126
BIN_2201351,0,
BIN_2202229,1,CWE-122
BIN_2202374,1,CWE-124
BIN_2202507,0,
BIN_2203100,0,
BIN_2203193,1,CWE-023
BIN_2205788,1,CWE-078
BIN_2206017,0,
BIN_2207264,0,
BIN_2207447,1,CWE-134
BIN_2208218,0,
BIN_2209617,0,
BIN_2210050,1,CWE-762
BIN_2210690,1,CWE-690
BIN_2210884,1,CWE-078
BIN_2210890,0,
BIN_2211668,1,CWE-122
BIN_2212384,0,
BIN_2213239,0,
BIN_2213335,0,
BIN_2215538,1,CWE-511
BIN_2215777,0,
BIN_2215914,0,
BIN_2216841,0,
BIN_2217225,1,CWE-127
BIN_2217663,1,CWE-121
BIN_2217879,0,
BIN_2220122,1,CWE-121
BIN_2221544,1,CWE-690
BIN_2221558,0,
BIN_2221882,0,
BIN_2222317,0,
BIN_2222382,1,CWE-078
BIN_2223329,1,CWE-127
BIN_2226088,1,CWE-078
BIN_2226191,1,CWE-134
BIN_2226237,1,CWE-121
BIN_2228878,0,
BIN_2229891,0,
BIN_2230051,1,CWE-121
BIN_2230454,0,
BIN_2230886,1,CWE-690
BIN_2236972,0,
BIN_2237396,1,CWE-190
BIN_2237598,0,
BIN_2237897,0,
BIN_2238201,1,CWE-369
BIN_2238964,1,CWE-563
BIN_2240350,0,
BIN_2240423,0,
BIN_2240520,0,
BIN_2242558,0,
BIN_2243431,0,
BIN_2244095,1,CWE-457
BIN_2244444,1,CWE-078
BIN_2245261,1,CWE-762
BIN_2245761,0,
BIN_2245788,1,CWE-190
BIN_2249409,1,CWE-253
BIN_2250766,1,CWE-546
BIN_2252409,1,CWE-122
BIN_2253447,1,CWE-195
BIN_2253652,0,
BIN_2257336,1,CWE-121
BIN_2257564,0,
BIN_2258165,1,CWE-401
BIN_2260015,0,
BIN_2260036,1,CWE-197
BIN_2260502,1,CWE-134
BIN_2261873,0,
BIN_2263647,0,
BIN_2263676,0,
BIN_2264255,1,CWE-121
BIN_2267310,0,
BIN_2272097,1,CWE-590
BIN_2274749,1,CWE-617
BIN_2276786,0,
BIN_2277617,0,
BIN_2278224,1,CWE-194
BIN_2280941,0,
BIN_2283229,0,
BIN_2284416,1,CWE-401
BIN_2286287,0,
BIN_2286401,0,
BIN_2287127,0,
BIN_2287469,0,
BIN_2287595,1,CWE-377
BIN_2287979,1,CWE-190
BIN_2290024,1,CWE-122
BIN_2291520,0,
BIN_2291802,0,
BIN_2293055,0,
BIN_2293421,1,CWE-124
BIN_2293443,1,CWE-195
BIN_2293859,0,
BIN_2294788,1,CWE-127
BIN_2295836,0,
BIN_2298116,0,
BIN_2299663,0,
BIN_2299798,0,
BIN_2301069,0,
BIN_2301609,0,
BIN_2301995,0,
BIN_2302766,0,
BIN_2303733,1,CWE-590
BIN_2303953,0,
BIN_2304020,0,
BIN_2308724,0,
BIN_2310211,1,CWE-121
BIN_2311043,1,CWE-197
BIN_2311512,1,CWE-758
BIN_2312110,0,
BIN_2312283,0,
BIN_2312351,0,
BIN_2312399,0,
BIN_2313514,0,
BIN_2313929,0,
BIN_2314677,0,
BIN_2315005,1,CWE-191
BIN_2315887,1,CWE-121
BIN_2316004,0,
BIN_2317369,0,
BIN_2324289,0,
BIN_2325358,0,
BIN_2325624,1,CWE-476
BIN_2327855,1,CWE-606
BIN_2328357,0,
BIN_2328569,0,
BIN_2330615,0,
BIN_2332500,0,
BIN_2333163,0,
BIN_2333504,1,CWE-122
BIN_2333613,1,CWE-121
BIN_2333688,0,
BIN_2334501,0,
BIN_2335104,0,
BIN_2335760,1,CWE-369
BIN_2335897,0,
BIN_2335925,0,
BIN_2335995,1,CWE-195
BIN_2336749,0,
BIN_2338397,1,CWE-134
BIN_2340754,0,
BIN_2342915,1,CWE-761
BIN_2342969,1,CWE-078
BIN_2343065,0,
BIN_2343280,0,
BIN_2344030,1,CWE-134
BIN_2344970,0,
BIN_2346285,0,
BIN_2346857,0,
BIN_2347915,1,CWE-197
BIN_2347948,0,
BIN_2348816,0,
BIN_2350181,1,CWE-195
BIN_2351390,0,
BIN_2351602,1,CWE-197
BIN_2352128,1,CWE-134
BIN_2353375,0,
BIN_2355808,0,
BIN_2357047,0,
BIN_2357116,0,
BIN_2357673,1,CWE-121
BIN_2358784,0,
BIN_2360108,0,
BIN_2361328,0,
BIN_2362761,1,CWE-127
BIN_2364013,0,
BIN_2364614,1,CWE-197
BIN_2364805,0,
BIN_2365113,0,
BIN_2365712,0,
BIN_2365999,1,CWE-690
BIN_2367886,0,
BIN_2368688,1,CWE-122
BIN_2369197,1,CWE-590
BIN_2369634,1,CWE-122
BIN_2370702,0,
BIN_2371584,0,
BIN_2372486,1,CWE-197
BIN_2373049,0,
BIN_2373529,1,CWE-124
BIN_2375728,1,CWE-758
BIN_2377544,0,
BIN_2377664,0,
BIN_2379160,0,
BIN_2380757,1,CWE-457
BIN_2382139,0,
BIN_2386338,1,CWE-121
BIN_2387203,0,
BIN_2388318,1,CWE-457
BIN_2390629,0,
BIN_2391720,0,
BIN_2392249,0,
BIN_2394896,0,
BIN_2395063,0,
BIN_2396244,1,CWE-122
BIN_2398807,1,CWE-121
BIN_2399325,0,
BIN_2399564,0,
BIN_2400646,0,
BIN_2401244,0,
BIN_2403714,1,CWE-401
BIN_2403874,0,
BIN_2405047,1,CWE-762
BIN_2405133,0,
BIN_2407186,0,
BIN_2407485,1,CWE-252
BIN_2407806,0,
BIN_2410246,0,
BIN_2412167,1,CWE-457
BIN_2412603,0,
BIN_2414111,0,
BIN_2414964,1,CWE-122
BIN_2416553,0,
BIN_2417095,1,CWE-563
BIN_2417117,1,CWE-191
BIN_2418321,0,
BIN_2418331,1,CWE-762
BIN_2418483,0,
BIN_2418682,0,
BIN_2419701,1,CWE-078
BIN_2420232,0,
BIN_2421315,0,
BIN_2421477,0,
BIN_2422321,1,CWE-121
BIN_2423171,0,
BIN_2424315,0,
BIN_2424606,0,
BIN_2427066,0,
BIN_2430519,0,
BIN_2431236,1,CWE-078
BIN_2431797,0,
BIN_2432496,1,CWE-122
BIN_2432577,1,CWE-127
BIN_2433710,1,CWE-190
BIN_2435285,0,
BIN_2435822,0,
BIN_2436080,1,CWE-617
BIN_2436784,0,
BIN_2438328,0,
BIN_2438602,0,
BIN_2441072,1,CWE-191
BIN_2441195,1,CWE-401
BIN_2441403,1,CWE-762
BIN_2441502,1,CWE-587
BIN_2441997,0,
BIN_2448223,1,CWE-590
BIN_2449409,0,
BIN_2451005,0,
BIN_2451341,0,
BIN_2451617,0,
BIN_2451679,0,
BIN_2452817,0,
BIN_2453492,0,
BIN_2455980,0,
BIN_2456146,1,CWE-121
BIN_2457303,0,
BIN_2457809,1,CWE-590
BIN_2460456,0,
BIN_2460480,0,
BIN_2463753,1,CWE-121
BIN_2465065,0,
BIN_2465522,1,CWE-121
BIN_2465657,0,
BIN_2466251,0,
BIN_2467238,0,
BIN_2467737,0,
BIN_2468749,1,CWE-122
BIN_2470263,1,CWE-121
BIN_2470940,1,CWE-134
BIN_2471233,0,
BIN_2471263,0,
BIN_2472034,0,
BIN_2472073,1,CWE-401
BIN_2473137,0,
BIN_2474879,0,
BIN_2475004,1,CWE-590
BIN_2476925,1,CWE-690
BIN_2477547,0,
BIN_2478051,1,CWE-590
BIN_2478381,0,
BIN_2479469,0,
BIN_2480239,1,CWE-761
BIN_2481071,0,
BIN_2481448,1,CWE-078
BIN_2481908,0,
BIN_2485115,0,
BIN_2488741,1,CWE-775
BIN_2489054,1,CWE-690
BIN_2490374,1,CWE-476
BIN_2492120,0,
BIN_2493182,1,CWE-690
BIN_2494299,0,
BIN_2494585,1,CWE-415
BIN_2495100,1,CWE-078
BIN_2495306,1,CWE-122
BIN_2495829,0,
BIN_2496403,0,
BIN_2497269,0,
BIN_2497621,0,
BIN_2497640,0,
BIN_2499957,1,CWE-134
BIN_2500296,1,CWE-415
BIN_2500578,1,CWE-036
BIN_2503869,0,
BIN_2504621,1,CWE-590
BIN_2505513,1,CWE-121
BIN_2506667,0,
BIN_2509568,1,CWE-078
BIN_2510938,0,
BIN_2511809,1,CWE-134
BIN_2511889,1,CWE-680
BIN_2515496,1,CWE-121
BIN_2516295,1,CWE-121
BIN_2516846,1,CWE-134
BIN_2517902,1,CWE-124
BIN_2522261,0,
BIN_2525025,1,CWE-401
BIN_2525484,0,
BIN_2527047,1,CWE-194
BIN_2528058,0,
BIN_2528719,0,
BIN_2529118,0,
BIN_2530352,1,CWE-690
BIN_2530428,0,
BIN_2532001,1,CWE-690
BIN_2533070,0,
BIN_2535957,0,
BIN_2536220,0,
BIN_2536543,0,
BIN_2537971,0,
BIN_2540980,1,CWE-122
BIN_2541054,0,
BIN_2542871,0,
BIN_2543539,0,
BIN_2547670,0,
BIN_2549246,0,
BIN_2549254,1,CWE-457
BIN_2550165,0,
BIN_2550254,0,
BIN_2551014,0,
BIN_2551458,0,
BIN_2551775,1,CWE-758
BIN_2553569,1,CWE-195
BIN_2555324,1,CWE-427
BIN_2555984,1,CWE-197
BIN_2556715,0,
BIN_2558771,1,CWE-127
BIN_2562189,0,
BIN_2562208,0,
BIN_2562273,0,
BIN_2566396,1,CWE-023
BIN_2568231,1,CWE-194
BIN_2568272,1,CWE-122
BIN_2568925,0,
BIN_2571578,1,CWE-195
BIN_2572122,1,CWE-680
BIN_2572538,1,CWE-457
BIN_2575444,1,CWE-457
BIN_2576803,1,CWE-023
BIN_2577465,0,
BIN_2578602,1,CWE-121
BIN_2579809,1,CWE-135
BIN_2580331,0,
BIN_2581160,0,
BIN_2581179,0,
BIN_2582807,0,
BIN_2583452,0,
BIN_2584081,1,CWE-758
BIN_2585921,0,
BIN_2585959,0,
BIN_2589037,1,CWE-401
BIN_2589095,1,CWE-762
BIN_2590363,0,
BIN_2591729,1,CWE-124
BIN_2591824,0,
BIN_2591914,0,
BIN_2591938,0,
BIN_2592238,0,
BIN_2592989,1,CWE-194
BIN_2593827,1,CWE-762
BIN_2595719,0,
BIN_2597818,0,
BIN_2598042,1,CWE-762
BIN_2600887,1,CWE-197
BIN_2601787,0,
BIN_2604076,0,
BIN_2606306,1,CWE-124
BIN_2606844,1,CWE-563
BIN_2606908,1,CWE-415
BIN_2607163,0,
BIN_2608573,0,
BIN_2610296,0,
BIN_2610475,1,CWE-121
BIN_2612714,0,
BIN_2613096,1,CWE-415
BIN_2614210,1,CWE-590
BIN_2614555,1,CWE-590
BIN_2616170,1,CWE-122
BIN_2616354,1,CWE-023
BIN_2617864,1,CWE-134
BIN_2619699,0,
BIN_2620810,0,
BIN_2622764,1,CWE-401
BIN_2622858,0,
BIN_2623094,1,CWE-590
BIN_2625744,0,
BIN_2629585,1,CWE-369
BIN_2632553,1,CWE-401
BIN_2632887,1,CWE-758
BIN_2635171,1,CWE-126
BIN_2635185,0,
BIN_2635430,0,
BIN_2640176,0,
BIN_2640422,1,CWE-197
BIN_2641631,0,
BIN_2647494,0,
BIN_2648407,0,
BIN_2649404,0,
BIN_2650022,0,
BIN_2650552,0,
BIN_2653687,1,CWE-590
BIN_2654366,0,
BIN_2656811,0,
BIN_2658159,0,
BIN_2658402,0,
BIN_2658524,0,
BIN_2659125,0,
BIN_2659560,1,CWE-761
BIN_2660702,1,CWE-617
BIN_2660949,1,CWE-369
BIN_2662050,0,
BIN_2662312,1,CWE-690
BIN_2662888,0,
BIN_2664289,0,
BIN_2665265,0,
BIN_2666366,1,CWE-190
BIN_2666998,0,
BIN_2667689,0,
BIN_2668794,1,CWE-761
BIN_2669997,1,CWE-127
BIN_2670390,1,CWE-194
BIN_2672407,1,CWE-124
BIN_2672616,0,
BIN_2673474,1,CWE-121
BIN_2678194,1,CWE-476
BIN_2678473,0,
BIN_2678877,1,CWE-121
BIN_2684654,0,
BIN_2684777,0,
BIN_2685119,0,
BIN_2686140,1,CWE-127
BIN_2686911,1,CWE-121
BIN_2688252,0,
BIN_2688380,0,
BIN_2689255,1,CWE-377
BIN_2690164,0,
BIN_2690687,0,
BIN_2690715,1,CWE-469
BIN_2693192,0,
BIN_2694146,0,
BIN_2694726,0,
BIN_2694833,0,
BIN_2695054,0,
BIN_2695725,1,CWE-122
BIN_2696607,0,
BIN_2696917,1,CWE-762
BIN_2697653,0,
BIN_2698821,1,CWE-680
BIN_2699077,0,
BIN_2701671,1,CWE-122
BIN_2702414,0,
BIN_2703503,0,
BIN_2704802,0,
BIN_2704940,1,CWE-134
BIN_2707714,1,CWE-122
BIN_2711256,1,CWE-123
BIN_2712394,0,
BIN_2712975,0,
BIN_2713094,0,
BIN_2713252,0,
BIN_2713257,0,
BIN_2713650,1,CWE-122
BIN_2714764,0,
BIN_2716013,1,CWE-122
BIN_2720105,0,
BIN_2721612,1,CWE-590
BIN_2722074,1,CWE-078
BIN_2723404,0,
BIN_2723995,1,CWE-122
BIN_2724062,0,
BIN_2724895,0,
BIN_2725353,0,
BIN_2725883,1,CWE-457
BIN_2732531,0,
BIN_2732989,1,CWE-121
BIN_2733146,1,CWE-122
BIN_2733427,0,
BIN_2734258,0,
BIN_2734522,0,
BIN_2734781,1,CWE-415
BIN_2735039,0,
BIN_2735972,1,CWE-036
BIN_2736473,0,
BIN_2737039,1,CWE-122
BIN_2739100,0,
BIN_2739174,1,CWE-121
BIN_2739250,0,
BIN_2740814,1,CWE-194
BIN_2743131,0,
BIN_2745767,0,
BIN_2747056,0,
BIN_2748050,0,
BIN_2750171,0,
BIN_2750737,0,
BIN_2752450,1,CWE-121
BIN_2752795,0,
BIN_2753403,1,CWE-590
BIN_2754062,0,
BIN_2757253,0,
BIN_2757265,1,CWE-122
BIN_2758055,1,CWE-121
BIN_2758158,0,
BIN_2758604,1,CWE-762
BIN_2759072,0,
BIN_2759450,0,
BIN_2760139,1,CWE-124
BIN_2760480,0,
BIN_2760688,1,CWE-457
BIN_2762303,0,
BIN_2762693,0,
BIN_2764012,1,CWE-685
BIN_2764453,0,
BIN_2765874,0,
BIN_2768332,1,CWE-761
BIN_2769481,0,
BIN_2769606,1,CWE-194
BIN_2770666,1,CWE-416
BIN_2771150,0,
BIN_2773403,0,
BIN_2773514,0,
BIN_2775168,1,CWE-511
BIN_2775282,1,CWE-121
BIN_2775498,1,CWE-197
BIN_2778244,1,CWE-126
BIN_2779820,1,CWE-190
BIN_2780217,1,CWE-680
BIN_2783286,0,
BIN_2784517,1,CWE-457
BIN_2786392,0,
BIN_2786611,0,
BIN_2787264,0,
BIN_2787568,1,CWE-121
BIN_2789327,1,CWE-121
BIN_2791727,1,CWE-197
BIN_2792410,0,
BIN_2792565,0,
BIN_2793623,1,CWE-690
BIN_2794087,0,
BIN_2794653,1,CWE-195
BIN_2796144,1,CWE-023
BIN_2797027,1,CWE-122
BIN_2797751,0,
BIN_2798957,0,
BIN_2799968,1,CWE-124
BIN_2800545,0,
BIN_2800727,0,
BIN_2801553,0,
BIN_2802165,1,CWE-122
BIN_2802503,0,
BIN_2803228,0,
BIN_2804389,1,CWE-122
BIN_2805757,0,
BIN_2806566,0,
BIN_2809604,1,CWE-191
BIN_2810567,1,CWE-369
BIN_2811266,0,
BIN_2811372,1,CWE-121
BIN_2812097,1,CWE-121
BIN_2812971,0,
BIN_2813184,1,CWE-690
BIN_2816978,1,CWE-121
BIN_2818062,0,
BIN_2818802,0,
BIN_2819137,1,CWE-134
BIN_2819406,1,CWE-121
BIN_2819722,1,CWE-590
BIN_2820482,0,
BIN_2820579,1,CWE-457
BIN_2820969,0,
BIN_2826478,0,
BIN_2826830,1,CWE-121
BIN_2826998,1,CWE-415
BIN_2827272,0,
BIN_2827575,0,
BIN_2827634,0,
BIN_2827660,1,CWE-122
BIN_2828586,0,
BIN_2829581,1,CWE-121
BIN_2829656,0,
BIN_2830174,1,CWE-127
BIN_2830201,0,
BIN_2830485,1,CWE-590
BIN_2831832,1,CWE-122
BIN_2831896,1,CWE-126
BIN_2832050,0,
BIN_2832694,0,
BIN_2832809,0,
BIN_2833058,1,CWE-121
BIN_2834637,1,CWE-427
BIN_2835394,1,CWE-369
BIN_2835908,0,
BIN_2836060,1,CWE-078
BIN_2836132,1,CWE-121
BIN_2836781,1,CWE-476
BIN_2837352,0,
BIN_2839106,1,CWE-377
BIN_2839455,0,
BIN_2840368,0,
BIN_2840755,0,
BIN_2840839,1,CWE-690
BIN_2841778,1,CWE-121
BIN_2842899,0,
BIN_2843361,0,
BIN_2843378,1,CWE-197
BIN_2843861,1,CWE-121
BIN_2843911,0,
BIN_2844231,0,
BIN_2845834,1,CWE-190
BIN_2846487,0,
BIN_2848037,1,CWE-078
BIN_2848084,0,
BIN_2848244,0,
BIN_2848739,0,
BIN_2849345,0,
BIN_2850557,1,CWE-078
BIN_2850800,0,
BIN_2852559,0,
BIN_2853099,0,
BIN_2853116,0,
BIN_2855145,0,
BIN_2855506,1,CWE-190
BIN_2855713,1,CWE-135
BIN_2855775,1,CWE-121
BIN_2855847,1,CWE-078
BIN_2855922,1,CWE-401
BIN_2856161,0,
BIN_2856397,0,
BIN_2857977,0,
BIN_2858184,1,CWE-127
BIN_2858209,0,
BIN_2860817,0,
BIN_2860831,0,
BIN_2861210,0,
BIN_2862129,0,
BIN_2863256,0,
BIN_2864627,0,
BIN_2866319,0,
BIN_2867236,1,CWE-134
BIN_2868583,1,CWE-762
BIN_2868705,0,
BIN_2870034,1,CWE-078
BIN_2871312,0,
BIN_2871597,0,
BIN_2872011,1,CWE-078
BIN_2873869,1,CWE-369
BIN_2874268,0,
BIN_2874542,0,
BIN_2875395,0,
BIN_2877029,1,CWE-127
BIN_2877213,0,
BIN_2881770,1,CWE-758
BIN_2881791,0,
BIN_2881926,1,CWE-134
BIN_2882780,0,
BIN_2885998,1,CWE-078
BIN_2886601,1,CWE-122
BIN_2889103,0,
BIN_2890702,0,
BIN_2891046,1,CWE-078
BIN_2892182,1,CWE-762
BIN_2892453,1,CWE-617
BIN_2895896,0,
BIN_2897590,0,
BIN_2898111,1,CWE-078
BIN_2898980,0,
BIN_2899083,0,
BIN_2901064,1,CWE-121
