binary_id,label,cwe_id
BIN_4447405,0,
BIN_4447523,1,CWE-400
BIN_4448142,0,
BIN_4448184,0,
BIN_4448205,0,
BIN_4448382,0,
BIN_4448479,0,
BIN_4448532,0,
BIN_4448547,1,CWE-191
BIN_4449176,0,
BIN_4449205,0,
BIN_4450295,0,
BIN_4450584,1,CWE-457
BIN_4450794,0,
BIN_4450874,0,
BIN_4451059,1,CWE-397
BIN_4451409,0,
BIN_4451456,1,CWE-190
BIN_4451585,0,
BIN_4452024,0,
BIN_4452292,0,
BIN_4452314,0,
BIN_4452681,0,
BIN_4453439,0,
BIN_4453984,1,CWE-590
BIN_4454180,0,
BIN_4454484,0,
BIN_4454514,0,
BIN_4454680,0,
BIN_4454906,1,CWE-563
BIN_4455001,0,
BIN_4455277,1,CWE-134
BIN_4455345,1,CWE-134
BIN_4455474,1,CWE-401
BIN_4455639,1,CWE-191
BIN_4457134,1,CWE-190
BIN_4457355,1,CWE-758
BIN_4457677,0,
BIN_4458134,1,CWE-126
BIN_4458140,0,
BIN_4458536,1,CWE-124
BIN_4458544,1,CWE-476
BIN_4458616,1,CWE-078
BIN_4458637,0,
BIN_4458795,0,
BIN_4459303,0,
BIN_4459357,1,CWE-369
BIN_4459684,0,
BIN_4459910,1,CWE-127
BIN_4460051,0,
BIN_4460521,0,
BIN_4460525,0,
BIN_4460804,0,
BIN_4460841,1,CWE-789
BIN_4460998,1,CWE-590
BIN_4461261,0,
BIN_4461416,1,CWE-122
BIN_4461467,1,CWE-190
BIN_4461533,0,
BIN_4462033,0,
BIN_4462266,1,CWE-121
BIN_4462526,1,CWE-377
BIN_4462718,0,
BIN_4462823,1,CWE-191
BIN_4463532,0,
BIN_4463723,0,
BIN_4463726,0,
BIN_4463755,1,CWE-036
BIN_4464183,0,
BIN_4464195,1,CWE-127
BIN_4465200,1,CWE-680
BIN_4465339,1,CWE-390
BIN_4465388,0,
BIN_4465474,0,
BIN_4465534,1,CWE-122
BIN_4465642,0,
BIN_4466058,1,CWE-121
BIN_4466519,1,CWE-134
BIN_4466615,1,CWE-126
BIN_4466657,1,CWE-563
BIN_4466860,0,
BIN_4467066,0,
BIN_4467347,0,
BIN_4467485,0,
BIN_4467549,1,CWE-590
BIN_4467559,1,CWE-078
BIN_4467627,1,CWE-023
BIN_4467753,1,CWE-036
BIN_4467795,1,CWE-369
BIN_4468561,0,
BIN_4468772,1,CWE-191
BIN_4468888,1,CWE-122
BIN_4469010,0,
BIN_4469085,0,
BIN_4469653,0,
BIN_4469661,0,
BIN_4470102,1,CWE-122
BIN_4470586,1,CWE-036
BIN_4470828,0,
BIN_4470894,1,CWE-121
BIN_4470900,0,
BIN_4471383,0,
BIN_4471566,1,CWE-367
BIN_4471634,0,
BIN_4471725,1,CWE-126
BIN_4471778,1,CWE-758
BIN_4472417,0,
BIN_4472495,0,
BIN_4472858,0,
BIN_4473026,0,
BIN_4473030,0,
BIN_4473043,0,
BIN_4473264,1,CWE-252
BIN_4473270,0,
BIN_4473273,0,
BIN_4473406,1,CWE-688
BIN_4473747,0,
BIN_4473849,1,CWE-690
BIN_4474048,1,CWE-124
BIN_4474087,0,
BIN_4474533,1,CWE-124
BIN_4474590,0,
BIN_4475004,0,
BIN_4475273,1,CWE-758
BIN_4475494,1,CWE-590
BIN_4475909,0,
BIN_4476403,0,
BIN_4476720,0,
BIN_4476974,0,
BIN_4477178,1,CWE-191
BIN_4477257,1,CWE-197
BIN_4477552,1,CWE-762
BIN_4477688,0,
BIN_4478363,1,CWE-122
BIN_4478824,1,CWE-190
BIN_4478913,1,CWE-590
BIN_4478964,0,
BIN_4479933,0,
BIN_4480507,0,
BIN_4480731,0,
BIN_4480856,0,
BIN_4482131,0,
BIN_4482268,1,CWE-191
BIN_4482408,1,CWE-761
BIN_4482505,0,
BIN_4483700,1,CWE-126
BIN_4483976,0,
BIN_4484316,1,CWE-416
BIN_4484762,0,
BIN_4484944,0,
BIN_4485257,1,CWE-122
BIN_4486091,0,
BIN_4486145,0,
BIN_4486243,0,
BIN_4486463,0,
BIN_4486656,1,CWE-124
BIN_4486735,1,CWE-078
BIN_4486820,0,
BIN_4486942,1,CWE-122
BIN_4487525,1,CWE-190
BIN_4487537,0,
BIN_4487574,1,CWE-121
BIN_4487752,1,CWE-121
BIN_4488092,1,CWE-416
BIN_4488234,1,CWE-775
BIN_4488325,0,
BIN_4488858,0,
BIN_4489063,1,CWE-190
BIN_4489081,1,CWE-775
BIN_4489126,0,
BIN_4489425,0,
BIN_4489436,0,
BIN_4489753,1,CWE-457
BIN_4489989,0,
BIN_4491051,0,
BIN_4491401,0,
BIN_4491506,0,
BIN_4491507,0,
BIN_4491667,1,CWE-122
BIN_4491740,1,CWE-617
BIN_4492607,0,
BIN_4492634,1,CWE-036
BIN_4492756,0,
BIN_4493351,1,CWE-190
BIN_4493890,1,CWE-511
BIN_4494221,0,
BIN_4495077,1,CWE-253
BIN_4495429,1,CWE-190
BIN_4495657,1,CWE-122
BIN_4495774,1,CWE-036
BIN_4495858,1,CWE-588
BIN_4496086,0,
BIN_4496555,1,CWE-190
BIN_4496808,0,
BIN_4497422,0,
BIN_4497527,1,CWE-590
BIN_4497555,1,CWE-134
BIN_4497570,1,CWE-121
BIN_4497717,0,
BIN_4498053,1,CWE-127
BIN_4498282,1,CWE-191
BIN_4498688,1,CWE-762
BIN_4498732,0,
BIN_4498992,0,
BIN_4499295,0,
BIN_4499413,0,
BIN_4499603,0,
BIN_4499881,0,
BIN_4500720,0,
BIN_4501159,1,CWE-665
BIN_4502888,1,CWE-590
BIN_4503388,1,CWE-191
BIN_4503744,0,
BIN_4503958,0,
BIN_4504164,0,
BIN_4504188,0,
BIN_4504212,1,CWE-190
BIN_4504245,1,CWE-134
BIN_4504256,1,CWE-191
BIN_4504442,0,
BIN_4504838,1,CWE-194
BIN_4504996,0,
BIN_4505197,0,
BIN_4505205,1,CWE-681
BIN_4505368,1,CWE-401
BIN_4506097,0,
BIN_4506509,0,
BIN_4506764,0,
BIN_4507610,1,CWE-122
BIN_4507789,1,CWE-590
BIN_4508208,1,CWE-590
BIN_4508374,0,
BIN_4508386,1,CWE-126
BIN_4508464,0,
BIN_4508756,1,CWE-194
BIN_4508879,1,CWE-252
BIN_4509204,0,
BIN_4509588,1,CWE-124
BIN_4510012,1,CWE-023
BIN_4510039,0,
BIN_4510186,1,CWE-124
BIN_4510340,0,
BIN_4510533,0,
BIN_4510591,0,
BIN_4511071,1,CWE-123
BIN_4511679,0,
BIN_4511725,1,CWE-197
BIN_4512267,0,
BIN_4512484,0,
BIN_4512841,1,CWE-191
BIN_4513202,1,CWE-121
BIN_4513283,1,CWE-369
BIN_4513393,0,
BIN_4513466,0,
BIN_4513779,1,CWE-122
BIN_4513956,0,
BIN_4514040,0,
BIN_4514167,1,CWE-398
BIN_4514182,0,
BIN_4514421,1,CWE-415
BIN_4514457,1,CWE-127
BIN_4515201,0,
BIN_4515384,0,
BIN_4515439,1,CWE-134
BIN_4515545,0,
BIN_4515868,0,
BIN_4515873,0,
BIN_4517291,0,
BIN_4517302,0,
BIN_4517324,0,
BIN_4517465,0,
BIN_4518146,0,
BIN_4518435,1,CWE-134
BIN_4518445,0,
BIN_4518635,0,
BIN_4519033,1,CWE-190
BIN_4519067,1,CWE-078
BIN_4519122,1,CWE-762
BIN_4519308,0,
BIN_4519470,0,
BIN_4519536,0,
BIN_4520043,1,CWE-190
BIN_4520250,1,CWE-191
BIN_4520682,1,CWE-401
BIN_4521081,0,
BIN_4521203,1,CWE-121
BIN_4521406,0,
BIN_4521541,1,CWE-194
BIN_4521570,1,CWE-122
BIN_4521611,1,CWE-546
BIN_4522071,1,CWE-789
BIN_4522281,0,
BIN_4522486,0,
BIN_4522527,1,CWE-121
BIN_4522723,0,
BIN_4522745,1,CWE-401
BIN_4522982,1,CWE-134
BIN_4523017,1,CWE-415
BIN_4523356,1,CWE-416
BIN_4523621,1,CWE-482
BIN_4524219,0,
BIN_4524654,0,
BIN_4524662,1,CWE-762
BIN_4524782,0,
BIN_4525357,0,
BIN_4525536,0,
BIN_4525539,1,CWE-078
BIN_4525541,0,
BIN_4525764,1,CWE-078
BIN_4525966,1,CWE-590
BIN_4526028,0,
BIN_4526118,1,CWE-762
BIN_4526153,1,CWE-122
BIN_4526271,0,
BIN_4526666,0,
BIN_4526675,1,CWE-127
BIN_4526744,1,CWE-398
BIN_4526795,1,CWE-762
BIN_4526845,0,
BIN_4526910,0,
BIN_4527027,1,CWE-195
BIN_4527315,0,
BIN_4527474,1,CWE-134
BIN_4527546,1,CWE-191
BIN_4527649,0,
BIN_4527667,0,
BIN_4527916,1,CWE-122
BIN_4528322,1,CWE-191
BIN_4528925,1,CWE-191
BIN_4528954,0,
BIN_4529006,1,CWE-253
BIN_4529046,1,CWE-195
BIN_4529145,1,CWE-195
BIN_4530072,1,CWE-126
BIN_4530347,0,
BIN_4530780,1,CWE-606
BIN_4530900,0,
BIN_4531527,1,CWE-134
BIN_4531677,1,CWE-590
BIN_4531690,1,CWE-675
BIN_4532152,0,
BIN_4532464,1,CWE-124
BIN_4532553,1,CWE-134
BIN_4532666,0,
BIN_4532962,0,
BIN_4532993,1,CWE-197
BIN_4533048,1,CWE-590
BIN_4533102,0,
BIN_4533215,0,
BIN_4533221,0,
BIN_4533346,0,
BIN_4533708,0,
BIN_4533732,0,
BIN_4533851,1,CWE-416
BIN_4533944,1,CWE-590
BIN_4533968,0,
BIN_4534134,1,CWE-078
BIN_4534190,1,CWE-476
BIN_4534203,0,
BIN_4535109,0,
BIN_4535136,0,
BIN_4535185,1,CWE-122
BIN_4535236,1,CWE-762
BIN_4535801,0,
BIN_4536189,1,CWE-195
BIN_4536419,0,
BIN_4536486,0,
BIN_4536602,0,
BIN_4536884,0,
BIN_4537300,0,
BIN_4537561,1,CWE-401
BIN_4537614,0,
BIN_4537652,1,CWE-134
BIN_4537730,1,CWE-190
BIN_4537852,1,CWE-023
BIN_4538237,1,CWE-563
BIN_4538404,0,
BIN_4538521,0,
BIN_4538653,0,
BIN_4538681,0,
BIN_4539010,1,CWE-680
BIN_4539125,0,
BIN_4539142,1,CWE-590
BIN_4539536,0,
BIN_4539573,0,
BIN_4540124,1,CWE-690
BIN_4540801,1,CWE-127
BIN_4540932,0,
BIN_4541080,0,
BIN_4541111,1,CWE-190
BIN_4541192,1,CWE-252
BIN_4541346,1,CWE-253
BIN_4541362,0,
BIN_4541988,0,
BIN_4542342,1,CWE-416
BIN_4542406,1,CWE-124
BIN_4542460,0,
BIN_4542529,1,CWE-122
BIN_4542752,0,
BIN_4542812,0,
BIN_4542857,1,CWE-369
BIN_4542914,1,CWE-457
BIN_4542920,0,
BIN_4543226,0,
BIN_4543502,0,
BIN_4543778,1,CWE-191
BIN_4543811,1,CWE-680
BIN_4543972,0,
BIN_4544382,1,CWE-253
BIN_4544601,0,
BIN_4544730,1,CWE-252
BIN_4545150,1,CWE-590
BIN_4545393,0,
BIN_4545443,0,
BIN_4546416,0,
BIN_4546616,0,
BIN_4546628,0,
BIN_4547507,1,CWE-190
BIN_4547910,1,CWE-590
BIN_4548435,1,CWE-122
BIN_4548554,1,CWE-190
BIN_4548569,0,
BIN_4548585,0,
BIN_4548608,1,CWE-122
BIN_4548643,0,
BIN_4548671,1,CWE-400
BIN_4548753,0,
BIN_4548820,0,
BIN_4548833,1,CWE-121
BIN_4549281,1,CWE-023
BIN_4549499,1,CWE-036
BIN_4549726,0,
BIN_4549775,0,
BIN_4549922,0,
BIN_4550021,1,CWE-190
BIN_4550027,0,
BIN_4550070,0,
BIN_4550184,1,CWE-415
BIN_4550452,1,CWE-789
BIN_4550523,1,CWE-195
BIN_4550668,1,CWE-134
BIN_4550783,1,CWE-762
BIN_4550892,1,CWE-400
BIN_4551048,0,
BIN_4551325,1,CWE-190
BIN_4551514,1,CWE-762
BIN_4551972,1,CWE-369
BIN_4552347,1,CWE-078
BIN_4552454,0,
BIN_4552661,0,
BIN_4552867,1,CWE-121
BIN_4552942,0,
BIN_4552966,0,
BIN_4553316,0,
BIN_4553510,1,CWE-124
BIN_4553693,0,
BIN_4553909,0,
BIN_4554340,0,
BIN_4554389,0,
BIN_4554597,1,CWE-195
BIN_4554701,1,CWE-190
BIN_4555019,0,
BIN_4555076,0,
BIN_4555810,1,CWE-122
BIN_4555897,1,CWE-190
BIN_4555931,1,CWE-127
BIN_4556389,0,
BIN_4556664,0,
BIN_4557100,0,
BIN_4557549,0,
BIN_4557567,1,CWE-121
BIN_4557691,0,
BIN_4557967,0,
BIN_4558333,1,CWE-195
BIN_4558649,1,CWE-195
BIN_4558659,1,CWE-369
BIN_4559054,0,
BIN_4559065,0,
BIN_4559175,1,CWE-122
BIN_4559181,0,
BIN_4559225,0,
BIN_4559419,1,CWE-190
BIN_4559775,0,
BIN_4560219,0,
BIN_4560302,0,
BIN_4561193,1,CWE-036
BIN_4561751,1,CWE-122
BIN_4561922,1,CWE-197
BIN_4562417,0,
BIN_4562463,0,
BIN_4562531,1,CWE-127
BIN_4562622,1,CWE-194
BIN_4562667,0,
BIN_4562778,1,CWE-758
BIN_4562938,1,CWE-457
BIN_4563145,1,CWE-762
BIN_4563154,1,CWE-401
BIN_4563501,1,CWE-563
BIN_4563694,0,
BIN_4563977,1,CWE-426
BIN_4564006,1,CWE-124
BIN_4564071,1,CWE-126
BIN_4564310,1,CWE-122
BIN_4564361,1,CWE-190
BIN_4564405,1,CWE-121
BIN_4564802,0,
BIN_4564844,1,CWE-078
BIN_4564936,1,CWE-570
BIN_4565095,1,CWE-191
BIN_4565331,0,
BIN_4565607,0,
BIN_4565701,0,
BIN_4565827,0,
BIN_4566058,0,
BIN_4566124,0,
BIN_4566258,1,CWE-134
BIN_4566494,1,CWE-762
BIN_4566541,0,
BIN_4566560,1,CWE-122
BIN_4567072,1,CWE-191
BIN_4567250,0,
BIN_4567420,0,
BIN_4567542,0,
BIN_4567943,0,
BIN_4568083,0,
BIN_4568096,1,CWE-762
BIN_4568804,1,CWE-843
BIN_4568980,1,CWE-190
BIN_4569837,0,
BIN_4570005,1,CWE-190
BIN_4570153,1,CWE-191
BIN_4570313,1,CWE-124
BIN_4570903,1,CWE-191
BIN_4571051,1,CWE-036
BIN_4571161,0,
BIN_4571798,0,
BIN_4571896,1,CWE-122
BIN_4571904,0,
BIN_4572401,0,
BIN_4572412,0,
BIN_4572444,0,
BIN_4572492,1,CWE-124
BIN_4572745,0,
BIN_4572935,1,CWE-617
BIN_4573120,0,
BIN_4573271,1,CWE-121
BIN_4573470,0,
BIN_4574316,1,CWE-400
BIN_4574362,1,CWE-457
BIN_4574518,0,
BIN_4574593,0,
BIN_4575039,0,
BIN_4575173,0,
BIN_4575542,0,
BIN_4576348,0,
BIN_4576442,0,
BIN_4576595,0,
BIN_4576793,1,CWE-617
BIN_4576949,1,CWE-617
BIN_4577177,1,CWE-078
BIN_4577239,1,CWE-122
BIN_4577340,0,
BIN_4577374,1,CWE-194
BIN_4577869,0,
BIN_4577870,1,CWE-122
BIN_4578054,1,CWE-195
BIN_4578090,1,CWE-590
BIN_4578370,1,CWE-036
BIN_4578989,0,
BIN_4579066,0,
BIN_4579471,1,CWE-680
BIN_4579615,0,
BIN_4579818,1,CWE-476
BIN_4579860,1,CWE-036
BIN_4580080,1,CWE-672
BIN_4580585,0,
BIN_4580608,1,CWE-400
BIN_4580989,0,
BIN_4581238,0,
BIN_4581372,1,CWE-023
BIN_4581620,1,CWE-415
BIN_4581745,0,
BIN_4582176,1,CWE-122
BIN_4582185,0,
BIN_4582214,1,CWE-194
BIN_4582404,0,
BIN_4583080,1,CWE-127
BIN_4583166,0,
BIN_4583209,0,
BIN_4583366,0,
BIN_4583470,1,CWE-758
BIN_4583617,1,CWE-197
BIN_4583769,0,
BIN_4584159,1,CWE-127
BIN_4584263,0,
BIN_4584307,0,
BIN_4584958,0,
BIN_4586157,0,
BIN_4586302,1,CWE-197
BIN_4586479,1,CWE-590
BIN_4586661,0,
BIN_4587176,0,
BIN_4587351,0,
BIN_4587711,0,
BIN_4588052,0,
BIN_4588210,0,
BIN_4588431,1,CWE-758
BIN_4588857,0,
BIN_4589298,0,
BIN_4589416,1,CWE-190
BIN_4589716,0,
BIN_4589894,0,
BIN_4590110,1,CWE-078
BIN_4590611,0,
BIN_4591065,1,CWE-427
BIN_4591084,0,
BIN_4591441,1,CWE-122
BIN_4591747,0,
BIN_4592112,1,CWE-126
BIN_4592145,1,CWE-190
BIN_4592146,1,CWE-681
BIN_4592427,1,CWE-195
BIN_4592518,0,
BIN_4592582,1,CWE-121
BIN_4592700,0,
BIN_4592707,1,CWE-666
BIN_4592741,1,CWE-415
BIN_4592788,1,CWE-126
BIN_4592822,1,CWE-078
BIN_4593405,1,CWE-457
BIN_4593421,0,
BIN_4593817,0,
BIN_4594460,0,
BIN_4595967,0,
BIN_4596087,1,CWE-457
BIN_4596364,1,CWE-469
BIN_4596397,0,
BIN_4596460,1,CWE-457
BIN_4597157,0,
BIN_4597297,1,CWE-190
BIN_4597576,0,
BIN_4597762,0,
BIN_4598366,0,
BIN_4599459,0,
BIN_4599756,1,CWE-459
BIN_4599868,0,
BIN_4600490,1,CWE-190
BIN_4600652,1,CWE-590
BIN_4600717,0,
BIN_4600913,1,CWE-195
BIN_4601263,0,
BIN_4601324,0,
BIN_4601348,0,
BIN_4601799,0,
BIN_4601815,1,CWE-400
BIN_4601927,1,CWE-762
BIN_4602284,1,CWE-078
BIN_4602529,0,
BIN_4602937,1,CWE-122
BIN_4602938,1,CWE-606
BIN_4602949,1,CWE-369
BIN_4603122,0,
BIN_4603500,0,
BIN_4603569,1,CWE-400
BIN_4603672,0,
BIN_4603730,0,
BIN_4603750,1,CWE-590
BIN_4603823,1,CWE-526
BIN_4603884,1,CWE-415
BIN_4604187,1,CWE-415
BIN_4604444,0,
BIN_4604761,1,CWE-762
BIN_4604764,0,
BIN_4604856,0,
BIN_4604892,0,
BIN_4606153,0,
BIN_4606414,0,
BIN_4606567,0,
BIN_4607108,0,
BIN_4607236,0,
BIN_4607380,1,CWE-253
BIN_4607708,1,CWE-122
BIN_4607729,0,
BIN_4607741,1,CWE-190
BIN_4607871,0,
BIN_4607895,1,CWE-546
BIN_4608705,0,
BIN_4608818,1,CWE-511
BIN_4608823,1,CWE-400
BIN_4608839,0,
BIN_4608886,0,
BIN_4609106,0,
BIN_4609583,1,CWE-398
BIN_4609713,0,
BIN_4609782,1,CWE-194
BIN_4609815,0,
BIN_4609863,0,
BIN_4610399,1,CWE-122
BIN_4610613,1,CWE-253
BIN_4610628,1,CWE-036
BIN_4611218,0,
BIN_4611224,1,CWE-758
BIN_4611311,0,
BIN_4611390,0,
BIN_4612568,1,CWE-121
BIN_4612655,0,
BIN_4612731,1,CWE-590
BIN_4613152,1,CWE-762
BIN_4613360,0,
BIN_4613422,1,CWE-690
BIN_4614091,1,CWE-036
BIN_4614099,0,
BIN_4614214,0,
BIN_4614537,0,
BIN_4614630,0,
BIN_4614992,1,CWE-134
BIN_4615246,1,CWE-762
BIN_4615304,1,CWE-590
BIN_4615322,1,CWE-401
BIN_4615544,0,
BIN_4616008,0,
BIN_4616168,1,CWE-401
BIN_4617579,0,
BIN_4617833,0,
BIN_4617918,1,CWE-122
BIN_4618596,1,CWE-617
BIN_4619095,0,
BIN_4619096,0,
BIN_4619216,0,
BIN_4619550,0,
BIN_4619953,0,
BIN_4620203,0,
BIN_4620230,1,CWE-078
BIN_4620289,0,
BIN_4620406,0,
BIN_4620476,1,CWE-122
BIN_4620676,0,
BIN_4620682,0,
BIN_4620717,1,CWE-590
BIN_4621037,1,CWE-122
BIN_4621222,1,CWE-122
BIN_4621668,1,CWE-415
BIN_4621704,1,CWE-457
BIN_4621970,1,CWE-590
BIN_4622563,1,CWE-563
BIN_4622670,0,
BIN_4623210,1,CWE-127
BIN_4623239,0,
BIN_4623642,0,
BIN_4624707,0,
BIN_4625623,0,
BIN_4625666,0,
BIN_4626020,0,
BIN_4626800,0,
BIN_4626801,1,CWE-078
BIN_4626830,1,CWE-606
BIN_4627060,1,CWE-122
BIN_4627090,0,
BIN_4627205,0,
BIN_4627381,0,
BIN_4627471,1,CWE-617
BIN_4627692,0,
BIN_4627891,1,CWE-127
BIN_4628035,1,CWE-122
BIN_4628590,0,
BIN_4629139,0,
BIN_4629452,0,
BIN_4629508,0,
BIN_4629724,1,CWE-023
BIN_4629889,0,
BIN_4629905,1,CWE-122
BIN_4630016,0,
BIN_4630151,1,CWE-122
BIN_4630909,1,CWE-252
BIN_4630932,1,CWE-191
BIN_4631487,0,
BIN_4631498,1,CWE-197
BIN_4631622,0,
BIN_4632156,1,CWE-400
BIN_4632505,0,
BIN_4632817,0,
BIN_4633075,1,CWE-457
BIN_4633634,1,CWE-758
BIN_4633750,1,CWE-191
BIN_4634448,0,
BIN_4634751,1,CWE-467
BIN_4634770,0,
BIN_4635607,1,CWE-121
BIN_4635901,0,
BIN_4636017,0,
BIN_4636097,0,
BIN_4636613,1,CWE-191
BIN_4637064,0,
BIN_4637127,0,
BIN_4637599,0,
BIN_4637755,0,
BIN_4637868,0,
BIN_4638157,0,
BIN_4638404,0,
BIN_4638636,1,CWE-427
BIN_4639042,0,
BIN_4639313,0,
BIN_4639363,0,
BIN_4639442,1,CWE-197
BIN_4639449,1,CWE-253
BIN_4639574,0,
BIN_4639943,1,CWE-190
BIN_4640132,0,
BIN_4640303,0,
BIN_4640319,0,
BIN_4640467,1,CWE-122
BIN_4641028,1,CWE-369
BIN_4641139,0,
BIN_4641268,1,CWE-122
BIN_4641293,0,
BIN_4641862,0,
BIN_4642523,0,
BIN_4642588,1,CWE-369
BIN_4642923,0,
BIN_4643291,1,CWE-121
BIN_4643529,0,
BIN_4643568,0,
BIN_4643678,0,
BIN_4644523,1,CWE-546
BIN_4644839,1,CWE-122
BIN_4644948,0,
BIN_4645892,0,
BIN_4646276,0,
BIN_4646318,0,
BIN_4646392,1,CWE-134
BIN_4646832,0,
BIN_4647054,0,
BIN_4647466,0,
BIN_4647475,0,
BIN_4648379,0,
BIN_4648416,1,CWE-762
BIN_4648791,1,CWE-191
BIN_4649932,1,CWE-190
BIN_4650000,1,CWE-194
BIN_4650070,1,CWE-197
BIN_4651200,1,CWE-416
BIN_4651487,1,CWE-563
BIN_4651698,1,CWE-401
BIN_4652219,1,CWE-134
BIN_4652503,0,
BIN_4652709,0,
BIN_4652840,0,
BIN_4652921,1,CWE-427
BIN_4653265,1,CWE-121
BIN_4654149,0,
BIN_4654157,1,CWE-253
BIN_4654305,0,
BIN_4654729,1,CWE-617
BIN_4654892,0,
BIN_4655140,0,
BIN_4655219,1,CWE-190
BIN_4655354,1,CWE-122
BIN_4656259,0,
BIN_4656548,1,CWE-427
BIN_4656687,1,CWE-195
BIN_4656922,0,
BIN_4657010,1,CWE-590
BIN_4657020,1,CWE-126
BIN_4657089,1,CWE-190
BIN_4657524,1,CWE-121
BIN_4657626,0,
BIN_4657630,0,
BIN_4657682,1,CWE-190
BIN_4657725,0,
BIN_4658081,1,CWE-190
BIN_4658277,1,CWE-078
BIN_4658329,0,
BIN_4658616,1,CWE-127
BIN_4658817,1,CWE-124
BIN_4658855,1,CWE-680
BIN_4659546,0,
BIN_4659802,0,
BIN_4660012,1,CWE-122
BIN_4660155,1,CWE-121
BIN_4660163,0,
BIN_4660656,1,CWE-252
BIN_4660674,0,
BIN_4660696,1,CWE-762
BIN_4660789,0,
BIN_4661410,0,
BIN_4661430,0,
BIN_4661567,0,
BIN_4661582,0,
BIN_4662068,0,
BIN_4662111,1,CWE-023
BIN_4662117,0,
BIN_4662743,0,
BIN_4662951,0,
BIN_4663138,0,
BIN_4663509,0,
BIN_4663767,0,
BIN_4663797,1,CWE-127
BIN_4665066,1,CWE-369
BIN_4665209,1,CWE-121
BIN_4665262,1,CWE-190
BIN_4665390,1,CWE-416
BIN_4666502,0,
BIN_4666768,1,CWE-369
BIN_4667001,0,
BIN_4667080,0,
BIN_4667083,1,CWE-122
BIN_4667265,1,CWE-190
BIN_4667593,0,
BIN_4667632,0,
BIN_4667731,0,
BIN_4667875,0,
BIN_4668076,1,CWE-134
BIN_4668394,0,
BIN_4668403,1,CWE-427
BIN_4668463,1,CWE-127
BIN_4668610,0,
BIN_4668722,1,CWE-127
BIN_4669010,0,
BIN_4669139,1,CWE-122
BIN_4669252,0,
BIN_4669588,1,CWE-191
BIN_4669627,0,
BIN_4669798,0,
BIN_4669973,1,CWE-190
BIN_4670109,0,
BIN_4670209,0,
BIN_4670223,0,
BIN_4670321,0,
BIN_4670456,1,CWE-078
BIN_4670968,0,
BIN_4671032,1,CWE-134
BIN_4671054,0,
BIN_4671088,0,
BIN_4671280,0,
BIN_4671413,1,CWE-124
BIN_4671972,1,CWE-401
BIN_4672073,1,CWE-401
BIN_4672249,1,CWE-124
BIN_4672430,1,CWE-401
BIN_4672487,1,CWE-590
BIN_4672504,0,
BIN_4672557,0,
BIN_4673195,0,
BIN_4673274,0,
BIN_4673384,0,
BIN_4673780,1,CWE-124
BIN_4673836,1,CWE-122
BIN_4674118,0,
BIN_4674180,1,CWE-122
BIN_4674355,1,CWE-127
BIN_4674523,1,CWE-426
BIN_4674718,0,
BIN_4675165,0,
BIN_4675309,0,
BIN_4675635,0,
BIN_4675768,0,
BIN_4676052,1,CWE-401
BIN_4676545,1,CWE-190
BIN_4676955,0,
BIN_4677285,1,CWE-023
BIN_4677400,1,CWE-688
BIN_4677894,0,
BIN_4677984,0,
BIN_4678162,0,
BIN_4678686,1,CWE-121
BIN_4679113,0,
BIN_4679255,0,
BIN_4679369,0,
BIN_4679681,0,
BIN_4679684,1,CWE-134
BIN_4679912,0,
BIN_4680022,1,CWE-590
BIN_4681128,0,
BIN_4681155,0,
BIN_4681180,0,
BIN_4681286,1,CWE-190
BIN_4681410,0,
BIN_4681586,0,
BIN_4681823,1,CWE-762
BIN_4682277,0,
BIN_4682499,1,CWE-400
BIN_4682636,0,
BIN_4682703,1,CWE-190
BIN_4683022,1,CWE-023
BIN_4683764,0,
BIN_4684098,0,
BIN_4684219,1,CWE-590
BIN_4684994,1,CWE-126
BIN_4685301,1,CWE-134
BIN_4685351,1,CWE-789
BIN_4685417,0,
BIN_4685418,0,
BIN_4685514,0,
BIN_4685639,0,
BIN_4685687,0,
BIN_4685754,1,CWE-191
BIN_4685877,0,
BIN_4686144,1,CWE-195
BIN_4686181,1,CWE-191
BIN_4686275,0,
BIN_4686406,1,CWE-191
BIN_4686438,1,CWE-191
BIN_4687180,1,CWE-563
BIN_4687318,0,
BIN_4687369,0,
BIN_4687378,1,CWE-195
BIN_4687602,0,
BIN_4687815,1,CWE-253
BIN_4687967,1,CWE-457
BIN_4688314,1,CWE-762
BIN_4688493,0,
BIN_4688497,1,CWE-190
BIN_4688539,1,CWE-476
BIN_4688574,1,CWE-124
BIN_4688966,1,CWE-122
BIN_4689359,1,CWE-195
BIN_4689679,1,CWE-126
BIN_4689706,1,CWE-127
BIN_4689812,0,
BIN_4689957,0,
BIN_4690117,1,CWE-122
BIN_4690119,1,CWE-590
BIN_4690137,1,CWE-590
BIN_4690239,1,CWE-078
BIN_4690392,0,
BIN_4691185,0,
BIN_4691524,0,
BIN_4691671,1,CWE-253
BIN_4691783,0,
BIN_4691894,0,
BIN_4691900,0,
BIN_4692168,1,CWE-124
BIN_4692609,0,
BIN_4692799,0,
BIN_4693098,0,
BIN_4693314,1,CWE-036
BIN_4693540,1,CWE-400
BIN_4693903,1,CWE-191
BIN_4694065,0,
BIN_4694583,1,CWE-127
BIN_4694889,0,
BIN_4695034,0,
BIN_4695617,1,CWE-195
BIN_4695662,1,CWE-762
BIN_4696133,0,
BIN_4696196,1,CWE-195
